"Step","version_2 - GP","version_2 - GP__MIN","version_2 - GP__MAX","version_2 - D","version_2 - D__MIN","version_2 - D__MAX","version_2 - G","version_2 - G__MIN","version_2 - G__MAX"
"4851","0.23708536475896835","0.23708536475896835","0.23708536475896835","0.07376599311828613","0.07376599311828613","0.07376599311828613","4.012939929962158","4.012939929962158","4.012939929962158"
"4852","-0.03127240389585495","-0.03127240389585495","-0.03127240389585495","-0.06319940090179443","-0.06319940090179443","-0.06319940090179443","-1.1852174997329712","-1.1852174997329712","-1.1852174997329712"
"4853","-0.6984218955039978","-0.6984218955039978","-0.6984218955039978","-0.7219316959381104","-0.7219316959381104","-0.7219316959381104","-6.776480674743652","-6.776480674743652","-6.776480674743652"
"4854","0.328111857175827","0.328111857175827","0.328111857175827","0.0847632884979248","0.0847632884979248","0.0847632884979248","-3.6823925971984863","-3.6823925971984863","-3.6823925971984863"
"4856","-0.36413100361824036","-0.36413100361824036","-0.36413100361824036","-0.38901209831237793","-0.38901209831237793","-0.38901209831237793","1.8457340002059937","1.8457340002059937","1.8457340002059937"
"4857","-0.013716518878936768","-0.013716518878936768","-0.013716518878936768","-0.27749256417155266","-0.27749256417155266","-0.27749256417155266","-1.953301191329956","-1.953301191329956","-1.953301191329956"
"4858","-0.34846439957618713","-0.34846439957618713","-0.34846439957618713","-0.3685324192047119","-0.3685324192047119","-0.3685324192047119","-1.0322538614273071","-1.0322538614273071","-1.0322538614273071"
"4859","-0.40860506892204285","-0.40860506892204285","-0.40860506892204285","-0.4253588914871216","-0.4253588914871216","-0.4253588914871216","-2.6798036098480225","-2.6798036098480225","-2.6798036098480225"
"4860","-0.5345319509506226","-0.5345319509506226","-0.5345319509506226","-0.5722928047180176","-0.5722928047180176","-0.5722928047180176","-0.32159149646759033","-0.32159149646759033","-0.32159149646759033"
"4864","-0.181873619556427","-0.181873619556427","-0.181873619556427","-0.2267829179763794","-0.2267829179763794","-0.2267829179763794","-4.482718467712402","-4.482718467712402","-4.482718467712402"
"4865","-0.2940622419118881","-0.2940622419118881","-0.2940622419118881","-0.3269927501678467","-0.3269927501678467","-0.3269927501678467","-5.75374698638916","-5.75374698638916","-5.75374698638916"
"4866","-0.3834774047136307","-0.3834774047136307","-0.3834774047136307","-0.4186403751373291","-0.4186403751373291","-0.4186403751373291","-8.583599090576172","-8.583599090576172","-8.583599090576172"
"4867","-0.3549541998654604","-0.3549541998654604","-0.3549541998654604","-0.37890052795410156","-0.37890052795410156","-0.37890052795410156","-0.5138408541679382","-0.5138408541679382","-0.5138408541679382"
"4871","-0.4598923623561859","-0.4598923623561859","-0.4598923623561859","-0.4823283702135086","-0.4823283702135086","-0.4823283702135086","-2.0158779621124268","-2.0158779621124268","-2.0158779621124268"
"4872","-0.061887845396995544","-0.061887845396995544","-0.061887845396995544","-0.13580572605133057","-0.13580572605133057","-0.13580572605133057","-5.25430965423584","-5.25430965423584","-5.25430965423584"
"4873","-0.42089536786079407","-0.42089536786079407","-0.42089536786079407","-0.45621728897094727","-0.45621728897094727","-0.45621728897094727","-8.658052444458008","-8.658052444458008","-8.658052444458008"
"4876","-0.5344633758068085","-0.5344633758068085","-0.5344633758068085","-0.5839293003082275","-0.5839293003082275","-0.5839293003082275","-7.397392272949219","-7.397392272949219","-7.397392272949219"
"4878","-0.13156664371490479","-0.13156664371490479","-0.13156664371490479","-0.1972332000732422","-0.1972332000732422","-0.1972332000732422","-6.293335437774658","-6.293335437774658","-6.293335437774658"
"4882","-0.01362001895904541","-0.01362001895904541","-0.01362001895904541","-0.08258414268493652","-0.08258414268493652","-0.08258414268493652","7.653887748718262","7.653887748718262","7.653887748718262"
"4883","0.21318382024765015","0.21318382024765015","0.21318382024765015","0.07072195410728455","0.07072195410728455","0.07072195410728455","-0.651091456413269","-0.651091456413269","-0.651091456413269"
"4884","-0.11009371280670166","-0.11009371280670166","-0.11009371280670166","-0.1604035496711731","-0.1604035496711731","-0.1604035496711731","-3.4563217163085938","-3.4563217163085938","-3.4563217163085938"
"4885","-0.5454934984445572","-0.5454934984445572","-0.5454934984445572","-0.6032581329345703","-0.6032581329345703","-0.6032581329345703","-8.859548568725586","-8.859548568725586","-8.859548568725586"
"4886","-0.10839161276817322","-0.10839161276817322","-0.10839161276817322","-0.17497777938842773","-0.17497777938842773","-0.17497777938842773","-5.513702392578125","-5.513702392578125","-5.513702392578125"
"4887","-0.18061453104019165","-0.18061453104019165","-0.18061453104019165","-0.21006762981414795","-0.21006762981414795","-0.21006762981414795","-5.0281171798706055","-5.0281171798706055","-5.0281171798706055"
"4888","-0.4645271897315979","-0.4645271897315979","-0.4645271897315979","-0.5141987800598145","-0.5141987800598145","-0.5141987800598145","-4.204548358917236","-4.204548358917236","-4.204548358917236"
"4889","-0.057756513357162476","-0.057756513357162476","-0.057756513357162476","-0.27048251032829285","-0.27048251032829285","-0.27048251032829285","1.8761425018310547","1.8761425018310547","1.8761425018310547"
"4890","-0.22382251173257828","-0.22382251173257828","-0.22382251173257828","-0.26706382632255554","-0.26706382632255554","-0.26706382632255554","4.244709014892578","4.244709014892578","4.244709014892578"
"4891","-0.42596425116062164","-0.42596425116062164","-0.42596425116062164","-0.4792327880859375","-0.4792327880859375","-0.4792327880859375","1.3117773532867432","1.3117773532867432","1.3117773532867432"
"4892","-0.35969943553209305","-0.35969943553209305","-0.35969943553209305","-0.40587686002254486","-0.40587686002254486","-0.40587686002254486","-0.8472079634666443","-0.8472079634666443","-0.8472079634666443"
"4893","-0.42347942292690277","-0.42347942292690277","-0.42347942292690277","-0.48159563541412354","-0.48159563541412354","-0.48159563541412354","-2.4432032108306885","-2.4432032108306885","-2.4432032108306885"
"4896","0.1509554088115692","0.1509554088115692","0.1509554088115692","0.013395547866821289","0.013395547866821289","0.013395547866821289","-6.12972354888916","-6.12972354888916","-6.12972354888916"
"4897","-0.48366279900074005","-0.48366279900074005","-0.48366279900074005","-0.525668740272522","-0.525668740272522","-0.525668740272522","1.5532474517822266","1.5532474517822266","1.5532474517822266"
"4899","-0.26827121898531914","-0.26827121898531914","-0.26827121898531914","-0.29163116216659546","-0.29163116216659546","-0.29163116216659546","-3.421297788619995","-3.421297788619995","-3.421297788619995"
"4900","-0.2837216407060623","-0.2837216407060623","-0.2837216407060623","-0.3477165699005127","-0.3477165699005127","-0.3477165699005127","-1.4424864053726196","-1.4424864053726196","-1.4424864053726196"
"4901","0.04110383987426758","0.04110383987426758","0.04110383987426758","0.009717389941215515","0.009717389941215515","0.009717389941215515","5.105891227722168","5.105891227722168","5.105891227722168"
"4902","-0.3035254254937172","-0.3035254254937172","-0.3035254254937172","-0.33124589920043945","-0.33124589920043945","-0.33124589920043945","2.2535784244537354","2.2535784244537354","2.2535784244537354"
"4904","-0.3129907175898552","-0.3129907175898552","-0.3129907175898552","-0.3415226936340332","-0.3415226936340332","-0.3415226936340332","-5.161972999572754","-5.161972999572754","-5.161972999572754"
"4905","-0.05892151594161987","-0.05892151594161987","-0.05892151594161987","-0.1838592290878296","-0.1838592290878296","-0.1838592290878296","-2.899378776550293","-2.899378776550293","-2.899378776550293"
"4906","-0.3272950351238251","-0.3272950351238251","-0.3272950351238251","-0.35887324810028076","-0.35887324810028076","-0.35887324810028076","-7.514692306518555","-7.514692306518555","-7.514692306518555"
"4907","-0.3825687766075134","-0.3825687766075134","-0.3825687766075134","-0.4491846561431885","-0.4491846561431885","-0.4491846561431885","-13.029251098632812","-13.029251098632812","-13.029251098632812"
"4909","-0.15243329107761383","-0.15243329107761383","-0.15243329107761383","-0.21654781699180603","-0.21654781699180603","-0.21654781699180603","0.6956417560577393","0.6956417560577393","0.6956417560577393"
"4910","-0.5212378203868866","-0.5212378203868866","-0.5212378203868866","-0.5641981065273285","-0.5641981065273285","-0.5641981065273285","-0.3268110156059265","-0.3268110156059265","-0.3268110156059265"
"4912","-0.5988083332777023","-0.5988083332777023","-0.5988083332777023","-0.6211135387420654","-0.6211135387420654","-0.6211135387420654","-5.086799621582031","-5.086799621582031","-5.086799621582031"
"4913","0.019630692899227142","0.019630692899227142","0.019630692899227142","-0.11805200576782227","-0.11805200576782227","-0.11805200576782227","-5.375971794128418","-5.375971794128418","-5.375971794128418"
"4915","-0.4323919340968132","-0.4323919340968132","-0.4323919340968132","-0.4536381959915161","-0.4536381959915161","-0.4536381959915161","1.1752780675888062","1.1752780675888062","1.1752780675888062"
"4916","-0.370916448533535","-0.370916448533535","-0.370916448533535","-0.4842015355825424","-0.4842015355825424","-0.4842015355825424","-5.393601417541504","-5.393601417541504","-5.393601417541504"
"4917","0.08765558153390884","0.08765558153390884","0.08765558153390884","-0.018053650856018066","-0.018053650856018066","-0.018053650856018066","-1.2431535720825195","-1.2431535720825195","-1.2431535720825195"
"4922","-0.297164611518383","-0.297164611518383","-0.297164611518383","-0.3852262496948242","-0.3852262496948242","-0.3852262496948242","-6.573836326599121","-6.573836326599121","-6.573836326599121"
"4925","-0.26866045966744423","-0.26866045966744423","-0.26866045966744423","-0.2906835079193115","-0.2906835079193115","-0.2906835079193115","-0.857616126537323","-0.857616126537323","-0.857616126537323"
"4926","-0.042691826820373535","-0.042691826820373535","-0.042691826820373535","-0.15370585024356842","-0.15370585024356842","-0.15370585024356842","1.031773328781128","1.031773328781128","1.031773328781128"
"4928","-0.6801446378231049","-0.6801446378231049","-0.6801446378231049","-0.7630980014801025","-0.7630980014801025","-0.7630980014801025","7.812885284423828","7.812885284423828","7.812885284423828"
"4929","0.027347713708877563","0.027347713708877563","0.027347713708877563","-0.0680084228515625","-0.0680084228515625","-0.0680084228515625","1.816386342048645","1.816386342048645","1.816386342048645"
"4931","-0.07745184004306793","-0.07745184004306793","-0.07745184004306793","-0.1199272871017456","-0.1199272871017456","-0.1199272871017456","-1.0859695672988892","-1.0859695672988892","-1.0859695672988892"
"4934","-0.4041459262371063","-0.4041459262371063","-0.4041459262371063","-0.4273146986961365","-0.4273146986961365","-0.4273146986961365","2.083440065383911","2.083440065383911","2.083440065383911"
"4935","-0.31832417845726013","-0.31832417845726013","-0.31832417845726013","-0.34536343812942505","-0.34536343812942505","-0.34536343812942505","3.057603120803833","3.057603120803833","3.057603120803833"
"4936","-0.1568095088005066","-0.1568095088005066","-0.1568095088005066","-0.19466418027877808","-0.19466418027877808","-0.19466418027877808","-7.524300575256348","-7.524300575256348","-7.524300575256348"
"4937","-0.3106880709528923","-0.3106880709528923","-0.3106880709528923","-0.4018077850341797","-0.4018077850341797","-0.4018077850341797","-7.610930442810059","-7.610930442810059","-7.610930442810059"
"4938","-0.032319873571395874","-0.032319873571395874","-0.032319873571395874","-0.1359119415283203","-0.1359119415283203","-0.1359119415283203","-5.816673278808594","-5.816673278808594","-5.816673278808594"
"4944","-0.16232125461101532","-0.16232125461101532","-0.16232125461101532","-0.23485636711120605","-0.23485636711120605","-0.23485636711120605","5.2870635986328125","5.2870635986328125","5.2870635986328125"
"4947","-0.25363998487591743","-0.25363998487591743","-0.25363998487591743","-0.2847750782966614","-0.2847750782966614","-0.2847750782966614","0.14676517248153687","0.14676517248153687","0.14676517248153687"
"4949","-0.2594781294465065","-0.2594781294465065","-0.2594781294465065","-0.29336118698120117","-0.29336118698120117","-0.29336118698120117","0.7062225937843323","0.7062225937843323","0.7062225937843323"
"4950","-0.4752236306667328","-0.4752236306667328","-0.4752236306667328","-0.5585196614265442","-0.5585196614265442","-0.5585196614265442","5.371938228607178","5.371938228607178","5.371938228607178"
"4953","-0.15771206468343735","-0.15771206468343735","-0.15771206468343735","-0.1964869499206543","-0.1964869499206543","-0.1964869499206543","1.9073567390441895","1.9073567390441895","1.9073567390441895"
"4956","-0.3308645561337471","-0.3308645561337471","-0.3308645561337471","-0.37093937397003174","-0.37093937397003174","-0.37093937397003174","2.376094102859497","2.376094102859497","2.376094102859497"
"4958","-0.35410913825035095","-0.35410913825035095","-0.35410913825035095","-0.39116644859313965","-0.39116644859313965","-0.39116644859313965","-3.665010690689087","-3.665010690689087","-3.665010690689087"
"4959","-0.5480077564716339","-0.5480077564716339","-0.5480077564716339","-0.6006417274475098","-0.6006417274475098","-0.6006417274475098","-3.5176191329956055","-3.5176191329956055","-3.5176191329956055"
"4962","0.013430774211883545","0.013430774211883545","0.013430774211883545","-0.04887270927429199","-0.04887270927429199","-0.04887270927429199","0.533862829208374","0.533862829208374","0.533862829208374"
"4963","-0.3655216693878174","-0.3655216693878174","-0.3655216693878174","-0.4281228631734848","-0.4281228631734848","-0.4281228631734848","-1.3656195402145386","-1.3656195402145386","-1.3656195402145386"
"4965","0.100884810090065","0.100884810090065","0.100884810090065","-0.036333560943603516","-0.036333560943603516","-0.036333560943603516","-9.518108367919922","-9.518108367919922","-9.518108367919922"
"4967","-0.1271984800696373","-0.1271984800696373","-0.1271984800696373","-0.20686554908752441","-0.20686554908752441","-0.20686554908752441","-1.8027575016021729","-1.8027575016021729","-1.8027575016021729"
"4968","0.11905922368168831","0.11905922368168831","0.11905922368168831","0.09262844920158386","0.09262844920158386","0.09262844920158386","0.5420315861701965","0.5420315861701965","0.5420315861701965"
"4969","-0.6516224220395088","-0.6516224220395088","-0.6516224220395088","-0.6674673855304718","-0.6674673855304718","-0.6674673855304718","3.500032424926758","3.500032424926758","3.500032424926758"
"4970","0.4215579815208912","0.4215579815208912","0.4215579815208912","0.2893129289150238","0.2893129289150238","0.2893129289150238","-1.3400671482086182","-1.3400671482086182","-1.3400671482086182"
"4971","-0.3595048440620303","-0.3595048440620303","-0.3595048440620303","-0.3917403221130371","-0.3917403221130371","-0.3917403221130371","-6.927828788757324","-6.927828788757324","-6.927828788757324"
"4974","-0.3659153878688812","-0.3659153878688812","-0.3659153878688812","-0.4275527596473694","-0.4275527596473694","-0.4275527596473694","-0.27397477626800537","-0.27397477626800537","-0.27397477626800537"
"4976","-0.40491900965571404","-0.40491900965571404","-0.40491900965571404","-0.4557282030582428","-0.4557282030582428","-0.4557282030582428","3.537907123565674","3.537907123565674","3.537907123565674"
"4979","-0.5826745480298996","-0.5826745480298996","-0.5826745480298996","-0.622241735458374","-0.622241735458374","-0.622241735458374","-2.7888898849487305","-2.7888898849487305","-2.7888898849487305"
"4980","-0.16037486866116524","-0.16037486866116524","-0.16037486866116524","-0.20842081308364868","-0.20842081308364868","-0.20842081308364868","-1.807067632675171","-1.807067632675171","-1.807067632675171"
"4981","-0.11674162745475769","-0.11674162745475769","-0.11674162745475769","-0.15763866901397705","-0.15763866901397705","-0.15763866901397705","-4.807255744934082","-4.807255744934082","-4.807255744934082"
"4982","-0.2851817458868027","-0.2851817458868027","-0.2851817458868027","-0.34871435165405273","-0.34871435165405273","-0.34871435165405273","-12.596725463867188","-12.596725463867188","-12.596725463867188"
"4983","-0.04284660518169403","-0.04284660518169403","-0.04284660518169403","-0.13352012634277344","-0.13352012634277344","-0.13352012634277344","-7.181217193603516","-7.181217193603516","-7.181217193603516"
"4984","0.25214622914791107","0.25214622914791107","0.25214622914791107","0.016205549240112305","0.016205549240112305","0.016205549240112305","-0.1258888840675354","-0.1258888840675354","-0.1258888840675354"
"4986","-0.08491557836532593","-0.08491557836532593","-0.08491557836532593","-0.12719687074422836","-0.12719687074422836","-0.12719687074422836","-0.3991403579711914","-0.3991403579711914","-0.3991403579711914"
"4987","-0.03654284030199051","-0.03654284030199051","-0.03654284030199051","-0.10096815228462219","-0.10096815228462219","-0.10096815228462219","1.4251378774642944","1.4251378774642944","1.4251378774642944"
"4988","-0.42006319761276245","-0.42006319761276245","-0.42006319761276245","-0.4594261050224304","-0.4594261050224304","-0.4594261050224304","0.4525774419307709","0.4525774419307709","0.4525774419307709"
"4989","-0.2651299387216568","-0.2651299387216568","-0.2651299387216568","-0.34795787930488586","-0.34795787930488586","-0.34795787930488586","-4.368349552154541","-4.368349552154541","-4.368349552154541"
"4991","-0.22585876286029816","-0.22585876286029816","-0.22585876286029816","-0.30524778366088867","-0.30524778366088867","-0.30524778366088867","-6.330714702606201","-6.330714702606201","-6.330714702606201"
"4992","-0.6801084876060486","-0.6801084876060486","-0.6801084876060486","-0.7513875961303711","-0.7513875961303711","-0.7513875961303711","-10.975275039672852","-10.975275039672852","-10.975275039672852"
"4994","-0.3262758441269398","-0.3262758441269398","-0.3262758441269398","-0.35122570395469666","-0.35122570395469666","-0.35122570395469666","0.7022240161895752","0.7022240161895752","0.7022240161895752"
"4997","-0.25526538491249084","-0.25526538491249084","-0.25526538491249084","-0.3117828965187073","-0.3117828965187073","-0.3117828965187073","-0.1515173316001892","-0.1515173316001892","-0.1515173316001892"
"4999","-0.4427884966135025","-0.4427884966135025","-0.4427884966135025","-0.5495067834854126","-0.5495067834854126","-0.5495067834854126","0.5955684185028076","0.5955684185028076","0.5955684185028076"
"5000","0.23160815238952637","0.23160815238952637","0.23160815238952637","0.11631312966346741","0.11631312966346741","0.11631312966346741","7.138071060180664","7.138071060180664","7.138071060180664"
"5001","-0.30304545909166336","-0.30304545909166336","-0.30304545909166336","-0.3671529293060303","-0.3671529293060303","-0.3671529293060303","5.986189842224121","5.986189842224121","5.986189842224121"
"5003","-0.46829915046691895","-0.46829915046691895","-0.46829915046691895","-0.5860209465026855","-0.5860209465026855","-0.5860209465026855","-6.309208869934082","-6.309208869934082","-6.309208869934082"
"5006","0.40476392954587936","0.40476392954587936","0.40476392954587936","0.18177318572998047","0.18177318572998047","0.18177318572998047","-6.733224391937256","-6.733224391937256","-6.733224391937256"
"5008","0.1476486772298813","0.1476486772298813","0.1476486772298813","0.027619600296020508","0.027619600296020508","0.027619600296020508","-7.88434362411499","-7.88434362411499","-7.88434362411499"
"5009","-0.10512254759669304","-0.10512254759669304","-0.10512254759669304","-0.12403225898742676","-0.12403225898742676","-0.12403225898742676","-0.02133994735777378","-0.02133994735777378","-0.02133994735777378"
"5010","-0.2646131031215191","-0.2646131031215191","-0.2646131031215191","-0.28851014375686646","-0.28851014375686646","-0.28851014375686646","1.2183465957641602","1.2183465957641602","1.2183465957641602"
"5011","-0.48134635388851166","-0.48134635388851166","-0.48134635388851166","-0.5243485271930695","-0.5243485271930695","-0.5243485271930695","0.023492850363254547","0.023492850363254547","0.023492850363254547"
"5012","-0.2533590644598007","-0.2533590644598007","-0.2533590644598007","-0.2874052822589874","-0.2874052822589874","-0.2874052822589874","-0.20523372292518616","-0.20523372292518616","-0.20523372292518616"
"5014","-0.26729849725961685","-0.26729849725961685","-0.26729849725961685","-0.33634310960769653","-0.33634310960769653","-0.33634310960769653","2.616330623626709","2.616330623626709","2.616330623626709"
"5017","-0.024744093418121338","-0.024744093418121338","-0.024744093418121338","-0.058491289615631104","-0.058491289615631104","-0.058491289615631104","3.8575308322906494","3.8575308322906494","3.8575308322906494"
"5020","0.07367104291915894","0.07367104291915894","0.07367104291915894","-0.0976492166519165","-0.0976492166519165","-0.0976492166519165","-3.725797653198242","-3.725797653198242","-3.725797653198242"
"5023","-0.39160481840372086","-0.39160481840372086","-0.39160481840372086","-0.4226360321044922","-0.4226360321044922","-0.4226360321044922","-6.633535385131836","-6.633535385131836","-6.633535385131836"
"5024","-0.08934985101222992","-0.08934985101222992","-0.08934985101222992","-0.21240544319152832","-0.21240544319152832","-0.21240544319152832","-4.682921886444092","-4.682921886444092","-4.682921886444092"
"5025","-0.16233811527490616","-0.16233811527490616","-0.16233811527490616","-0.22756648063659668","-0.22756648063659668","-0.22756648063659668","-6.590579509735107","-6.590579509735107","-6.590579509735107"
"5026","-0.24014993757009506","-0.24014993757009506","-0.24014993757009506","-0.2825140953063965","-0.2825140953063965","-0.2825140953063965","-6.4836626052856445","-6.4836626052856445","-6.4836626052856445"
"5028","-0.41924358159303665","-0.41924358159303665","-0.41924358159303665","-0.4601905345916748","-0.4601905345916748","-0.4601905345916748","-1.9819566011428833","-1.9819566011428833","-1.9819566011428833"
"5032","-0.2926601208746433","-0.2926601208746433","-0.2926601208746433","-0.334067702293396","-0.334067702293396","-0.334067702293396","-1.463943600654602","-1.463943600654602","-1.463943600654602"
"5034","0.188041590154171","0.188041590154171","0.188041590154171","0.10018040239810944","0.10018040239810944","0.10018040239810944","-1.3299098014831543","-1.3299098014831543","-1.3299098014831543"
"5036","-0.1738874614238739","-0.1738874614238739","-0.1738874614238739","-0.2679476737976074","-0.2679476737976074","-0.2679476737976074","-4.690273284912109","-4.690273284912109","-4.690273284912109"
"5037","0.04477274417877197","0.04477274417877197","0.04477274417877197","-0.044539690017700195","-0.044539690017700195","-0.044539690017700195","-4.467245101928711","-4.467245101928711","-4.467245101928711"
"5038","-0.4627075791358948","-0.4627075791358948","-0.4627075791358948","-0.48581409454345703","-0.48581409454345703","-0.48581409454345703","-4.110434532165527","-4.110434532165527","-4.110434532165527"
"5039","0.0242144912481308","0.0242144912481308","0.0242144912481308","-0.03705942630767822","-0.03705942630767822","-0.03705942630767822","-1.1009916067123413","-1.1009916067123413","-1.1009916067123413"
"5040","-0.19804096966981888","-0.19804096966981888","-0.19804096966981888","-0.24329733848571777","-0.24329733848571777","-0.24329733848571777","2.321409225463867","2.321409225463867","2.321409225463867"
"5041","-0.59075827896595","-0.59075827896595","-0.59075827896595","-0.6373348534107208","-0.6373348534107208","-0.6373348534107208","0.5156250596046448","0.5156250596046448","0.5156250596046448"
"5042","-0.4510488659143448","-0.4510488659143448","-0.4510488659143448","-0.5209788084030151","-0.5209788084030151","-0.5209788084030151","-0.09511826932430267","-0.09511826932430267","-0.09511826932430267"
"5043","-0.4837692975997925","-0.4837692975997925","-0.4837692975997925","-0.5252698063850403","-0.5252698063850403","-0.5252698063850403","-2.129763126373291","-2.129763126373291","-2.129763126373291"
"5044","0.03548184037208557","0.03548184037208557","0.03548184037208557","-0.07774323225021362","-0.07774323225021362","-0.07774323225021362","-5.130373954772949","-5.130373954772949","-5.130373954772949"
"5047","0.003151446580886841","0.003151446580886841","0.003151446580886841","-0.20983082056045532","-0.20983082056045532","-0.20983082056045532","0.630512535572052","0.630512535572052","0.630512535572052"
"5048","-0.40823744237422943","-0.40823744237422943","-0.40823744237422943","-0.4382120370864868","-0.4382120370864868","-0.4382120370864868","0.5197340250015259","0.5197340250015259","0.5197340250015259"
"5050","-0.22702521458268166","-0.22702521458268166","-0.22702521458268166","-0.27603524923324585","-0.27603524923324585","-0.27603524923324585","1.3229750394821167","1.3229750394821167","1.3229750394821167"
"5054","-0.342317633330822","-0.342317633330822","-0.342317633330822","-0.3835930824279785","-0.3835930824279785","-0.3835930824279785","-1.5266060829162598","-1.5266060829162598","-1.5266060829162598"
"5055","-0.014643430709838867","-0.014643430709838867","-0.014643430709838867","-0.058141231536865234","-0.058141231536865234","-0.058141231536865234","-4.206179618835449","-4.206179618835449","-4.206179618835449"
"5058","-0.10653616487979889","-0.10653616487979889","-0.10653616487979889","-0.18470072746276855","-0.18470072746276855","-0.18470072746276855","-2.642548084259033","-2.642548084259033","-2.642548084259033"
"5059","-0.12028872966766357","-0.12028872966766357","-0.12028872966766357","-0.16303110122680664","-0.16303110122680664","-0.16303110122680664","0.7496010065078735","0.7496010065078735","0.7496010065078735"
"5060","0.08414541184902191","0.08414541184902191","0.08414541184902191","-0.016501694917678833","-0.016501694917678833","-0.016501694917678833","-1.1639772653579712","-1.1639772653579712","-1.1639772653579712"
"5061","-0.33060676231980324","-0.33060676231980324","-0.33060676231980324","-0.3683233857154846","-0.3683233857154846","-0.3683233857154846","0.4070538878440857","0.4070538878440857","0.4070538878440857"
"5062","-0.024127691984176636","-0.024127691984176636","-0.024127691984176636","-0.1475878357887268","-0.1475878357887268","-0.1475878357887268","-2.0542030334472656","-2.0542030334472656","-2.0542030334472656"
"5063","-0.652005672454834","-0.652005672454834","-0.652005672454834","-0.6922833919525146","-0.6922833919525146","-0.6922833919525146","-2.658611297607422","-2.658611297607422","-2.658611297607422"
"5066","-0.2796686328947544","-0.2796686328947544","-0.2796686328947544","-0.3606400489807129","-0.3606400489807129","-0.3606400489807129","-6.518523693084717","-6.518523693084717","-6.518523693084717"
"5068","-0.4087163060903549","-0.4087163060903549","-0.4087163060903549","-0.47926318645477295","-0.47926318645477295","-0.47926318645477295","-1.5779204368591309","-1.5779204368591309","-1.5779204368591309"
"5069","-0.38846923410892487","-0.38846923410892487","-0.38846923410892487","-0.4488978385925293","-0.4488978385925293","-0.4488978385925293","-0.9241594076156616","-0.9241594076156616","-0.9241594076156616"
"5070","0.007638692855834961","0.007638692855834961","0.007638692855834961","-0.12513840198516846","-0.12513840198516846","-0.12513840198516846","-5.988569259643555","-5.988569259643555","-5.988569259643555"
"5071","-0.26620402187108994","-0.26620402187108994","-0.26620402187108994","-0.2945692539215088","-0.2945692539215088","-0.2945692539215088","-10.080212593078613","-10.080212593078613","-10.080212593078613"
"5072","-0.22270455956459045","-0.22270455956459045","-0.22270455956459045","-0.264437198638916","-0.264437198638916","-0.264437198638916","-5.714964866638184","-5.714964866638184","-5.714964866638184"
"5074","0.23875978589057922","0.23875978589057922","0.23875978589057922","0.11490476131439209","0.11490476131439209","0.11490476131439209","-1.5693116188049316","-1.5693116188049316","-1.5693116188049316"
"5075","-0.2929702475667","-0.2929702475667","-0.2929702475667","-0.31439638137817383","-0.31439638137817383","-0.31439638137817383","1.418346881866455","1.418346881866455","1.418346881866455"
"5076","-0.20182599127292633","-0.20182599127292633","-0.20182599127292633","-0.2807079777121544","-0.2807079777121544","-0.2807079777121544","2.6306774616241455","2.6306774616241455","2.6306774616241455"
"5079","0.0017385631799697876","0.0017385631799697876","0.0017385631799697876","-0.20623397827148438","-0.20623397827148438","-0.20623397827148438","-2.4363160133361816","-2.4363160133361816","-2.4363160133361816"
"5080","-0.1684572547674179","-0.1684572547674179","-0.1684572547674179","-0.19198644161224365","-0.19198644161224365","-0.19198644161224365","-2.642725944519043","-2.642725944519043","-2.642725944519043"
"5082","0.12134291231632233","0.12134291231632233","0.12134291231632233","-0.060971736907958984","-0.060971736907958984","-0.060971736907958984","-6.041786193847656","-6.041786193847656","-6.041786193847656"
"5086","-0.5251552909612656","-0.5251552909612656","-0.5251552909612656","-0.5582466125488281","-0.5582466125488281","-0.5582466125488281","-6.815944671630859","-6.815944671630859","-6.815944671630859"
"5088","0.20788564532995224","0.20788564532995224","0.20788564532995224","0.06120419502258301","0.06120419502258301","0.06120419502258301","-4.699248790740967","-4.699248790740967","-4.699248790740967"
"5089","-0.005493544042110443","-0.005493544042110443","-0.005493544042110443","-0.041211843490600586","-0.041211843490600586","-0.041211843490600586","-3.2139134407043457","-3.2139134407043457","-3.2139134407043457"
"5093","-0.1670076847076416","-0.1670076847076416","-0.1670076847076416","-0.21347665786743164","-0.21347665786743164","-0.21347665786743164","-6.021710395812988","-6.021710395812988","-6.021710395812988"
"5094","-0.3078910708427429","-0.3078910708427429","-0.3078910708427429","-0.36087465286254883","-0.36087465286254883","-0.36087465286254883","-8.10925006866455","-8.10925006866455","-8.10925006866455"
"5096","0.07870769500732422","0.07870769500732422","0.07870769500732422","0.0021698474884033203","0.0021698474884033203","0.0021698474884033203","-7.3675689697265625","-7.3675689697265625","-7.3675689697265625"
"5097","-0.5082159414887428","-0.5082159414887428","-0.5082159414887428","-0.5850958824157715","-0.5850958824157715","-0.5850958824157715","-12.51891040802002","-12.51891040802002","-12.51891040802002"
"5098","0.14816002547740936","0.14816002547740936","0.14816002547740936","-0.02408003807067871","-0.02408003807067871","-0.02408003807067871","-8.807636260986328","-8.807636260986328","-8.807636260986328"
"5099","0.1282118558883667","0.1282118558883667","0.1282118558883667","0.03509640693664551","0.03509640693664551","0.03509640693664551","-7.248076438903809","-7.248076438903809","-7.248076438903809"
"5100","-0.13690129667520523","-0.13690129667520523","-0.13690129667520523","-0.1828380823135376","-0.1828380823135376","-0.1828380823135376","-0.35785168409347534","-0.35785168409347534","-0.35785168409347534"
